Date,Consumption,Hour
28.12.2016,35831.0,S8
28.12.2016,39031.7,S9
28.12.2016,40023.1,S10
28.12.2016,40623.9,S11
28.12.2016,39422.7,S12
28.12.2016,39750.3,S13
28.12.2016,39923.0,S14
28.12.2016,39723.5,S15
28.12.2016,40331.6,S16
28.12.2016,40572.7,S17
28.12.2016,39719.3,S18
28.12.2016,38333.3,S19
28.12.2016,37367.7,S20
28.12.2016,36415.8,S21
28.12.2016,35641.3,S22
28.12.2016,34178.8,S23
29.12.2016,31685.7,S0
29.12.2016,29521.4,S1
29.12.2016,28379.5,S2
29.12.2016,27735.6,S3
29.12.2016,27416.1,S4
29.12.2016,27783.7,S5
29.12.2016,28913.0,S6
29.12.2016,31127.0,S7
29.12.2016,34633.3,S8
29.12.2016,37500.5,S9
29.12.2016,38510.1,S10
29.12.2016,39851.9,S11
29.12.2016,38912.5,S12
29.12.2016,39328.3,S13
29.12.2016,39497.3,S14
29.12.2016,37019.2,S15
29.12.2016,35476.2,S16
29.12.2016,35829.7,S17
29.12.2016,35803.2,S18
29.12.2016,35156.4,S19
29.12.2016,34932.9,S20
29.12.2016,33953.5,S21
29.12.2016,33723.4,S22
29.12.2016,32547.3,S23
30.12.2016,30051.4,S0
30.12.2016,27752.9,S1
30.12.2016,26745.3,S2
30.12.2016,26101.5,S3
30.12.2016,26030.9,S4
30.12.2016,26314.8,S5
30.12.2016,27432.0,S6
30.12.2016,29558.8,S7
30.12.2016,32829.2,S8
30.12.2016,34911.5,S9
30.12.2016,35867.3,S10
30.12.2016,36433.3,S11
30.12.2016,35753.8,S12
30.12.2016,34503.5,S13
30.12.2016,35295.0,S14
30.12.2016,34940.9,S15
30.12.2016,35217.8,S16
30.12.2016,35493.5,S17
30.12.2016,35095.2,S18
30.12.2016,34223.5,S19
30.12.2016,33532.5,S20
30.12.2016,32681.7,S21
30.12.2016,32962.0,S22
30.12.2016,31863.8,S23
31.12.2016,30137.9,S0
31.12.2016,27830.4,S1
31.12.2016,26250.5,S2
31.12.2016,25596.8,S3
31.12.2016,25285.3,S4
31.12.2016,25275.0,S5
31.12.2016,25900.9,S6
31.12.2016,26723.0,S7
31.12.2016,29066.1,S8
31.12.2016,32018.5,S9
31.12.2016,34021.2,S10
31.12.2016,35160.3,S11
31.12.2016,34669.3,S12
31.12.2016,34198.3,S13
31.12.2016,33637.9,S14
31.12.2016,32945.0,S15
31.12.2016,32288.7,S16
31.12.2016,33310.9,S17
31.12.2016,33868.9,S18
31.12.2016,32476.2,S19
31.12.2016,30791.2,S20
31.12.2016,29509.6,S21
31.12.2016,28973.4,S22
31.12.2016,28112.1,S23
01.01.2017,27223.1,S0
01.01.2017,25825.9,S1
01.01.2017,24252.7,S2
01.01.2017,22915.5,S3
01.01.2017,22357.0,S4
01.01.2017,22274.5,S5
01.01.2017,22388.7,S6
01.01.2017,22608.3,S7
01.01.2017,22554.9,S8
01.01.2017,23848.6,S9
01.01.2017,25670.3,S10
01.01.2017,27187.0,S11
01.01.2017,28002.3,S12
01.01.2017,28619.1,S13
01.01.2017,28698.3,S14
01.01.2017,28564.2,S15
01.01.2017,29145.2,S16
01.01.2017,30628.0,S17
01.01.2017,32342.0,S18
01.01.2017,32254.3,S19
01.01.2017,31780.5,S20
01.01.2017,31277.6,S21
01.01.2017,30689.6,S22
01.01.2017,29308.6,S23
02.01.2017,27477.7,S0
02.01.2017,25680.2,S1
02.01.2017,24372.2,S2
02.01.2017,23884.0,S3
02.01.2017,23902.7,S4
02.01.2017,24357.7,S5
02.01.2017,25779.7,S6
02.01.2017,28576.5,S7
02.01.2017,33536.4,S8
02.01.2017,37028.9,S9
02.01.2017,38506.6,S10
02.01.2017,38990.3,S11
02.01.2017,37728.6,S12
02.01.2017,37978.3,S13
02.01.2017,37956.8,S14
02.01.2017,37788.1,S15
02.01.2017,37882.8,S16
02.01.2017,38533.9,S17
02.01.2017,38034.2,S18
02.01.2017,37262.5,S19
02.01.2017,36381.7,S20
02.01.2017,35601.7,S21
02.01.2017,34861.0,S22
02.01.2017,33276.5,S23
03.01.2017,30859.8,S0
03.01.2017,28943.1,S1
03.01.2017,27825.3,S2
03.01.2017,27335.8,S3
03.01.2017,27254.8,S4
03.01.2017,27519.0,S5
03.01.2017,28824.0,S6
03.01.2017,30963.1,S7
03.01.2017,35533.3,S8
03.01.2017,38884.2,S9
03.01.2017,39685.5,S10
03.01.2017,40374.0,S11
03.01.2017,38426.6,S12
03.01.2017,37977.1,S13
03.01.2017,38284.5,S14
03.01.2017,38556.9,S15
03.01.2017,38765.8,S16
03.01.2017,39108.6,S17
03.01.2017,39053.3,S18
03.01.2017,37881.6,S19
03.01.2017,36987.7,S20
03.01.2017,36114.3,S21
03.01.2017,35411.3,S22
03.01.2017,33891.2,S23
04.01.2017,31313.6,S0
04.01.2017,29402.7,S1
04.01.2017,28387.9,S2
04.01.2017,27778.2,S3
04.01.2017,27706.0,S4
04.01.2017,27879.5,S5
04.01.2017,29200.9,S6
04.01.2017,31982.5,S7
04.01.2017,36340.2,S8
04.01.2017,39540.1,S9
04.01.2017,40555.0,S10
04.01.2017,40788.5,S11
04.01.2017,39036.6,S12
04.01.2017,39292.0,S13
04.01.2017,38947.7,S14
04.01.2017,38696.6,S15
04.01.2017,39032.6,S16
04.01.2017,39611.4,S17
04.01.2017,39424.3,S18
04.01.2017,38131.5,S19
04.01.2017,37146.3,S20
04.01.2017,36291.0,S21
04.01.2017,35541.0,S22
04.01.2017,33968.0,S23
05.01.2017,31434.9,S0
05.01.2017,29426.9,S1
05.01.2017,28253.1,S2
05.01.2017,27739.4,S3
05.01.2017,27637.5,S4
05.01.2017,27824.4,S5
05.01.2017,29092.3,S6
05.01.2017,31642.2,S7
05.01.2017,35672.6,S8
05.01.2017,38959.4,S9
05.01.2017,40164.8,S10
05.01.2017,40526.6,S11
05.01.2017,39376.1,S12
05.01.2017,39553.5,S13
05.01.2017,39696.9,S14
05.01.2017,38483.3,S15
05.01.2017,39373.4,S16
05.01.2017,39561.3,S17
05.01.2017,39024.3,S18
05.01.2017,37714.8,S19
05.01.2017,36809.7,S20
05.01.2017,35748.8,S21
05.01.2017,35210.1,S22
05.01.2017,33688.5,S23
06.01.2017,31338.2,S0
06.01.2017,29282.1,S1
06.01.2017,28005.3,S2
06.01.2017,27372.8,S3
06.01.2017,27114.5,S4
06.01.2017,27489.9,S5
06.01.2017,28547.8,S6
06.01.2017,31145.7,S7
06.01.2017,34924.4,S8
06.01.2017,37475.3,S9
06.01.2017,37868.1,S10
06.01.2017,38804.8,S11
06.01.2017,37353.1,S12
06.01.2017,35897.7,S13
06.01.2017,36709.6,S14
06.01.2017,36818.0,S15
06.01.2017,37770.3,S16
06.01.2017,37838.3,S17
06.01.2017,37501.1,S18
06.01.2017,36415.2,S19
06.01.2017,35363.1,S20
06.01.2017,34633.6,S21
06.01.2017,34197.8,S22
06.01.2017,32929.0,S23
07.01.2017,30858.1,S0
07.01.2017,28840.6,S1
07.01.2017,27319.8,S2
07.01.2017,26559.7,S3
07.01.2017,26461.2,S4
07.01.2017,26419.1,S5
07.01.2017,26985.8,S6
07.01.2017,28424.4,S7
07.01.2017,30440.1,S8
07.01.2017,33512.5,S9
07.01.2017,35306.7,S10
07.01.2017,36321.0,S11
07.01.2017,35963.3,S12
07.01.2017,36139.0,S13
07.01.2017,35711.4,S14
07.01.2017,35326.2,S15
07.01.2017,35030.7,S16
07.01.2017,35518.6,S17
07.01.2017,36230.9,S18
07.01.2017,35654.8,S19
07.01.2017,34540.6,S20
07.01.2017,33669.7,S21
07.01.2017,33249.9,S22
07.01.2017,31607.1,S23
08.01.2017,30012.2,S0
08.01.2017,27916.4,S1
08.01.2017,26599.3,S2
08.01.2017,25862.2,S3
08.01.2017,25516.4,S4
08.01.2017,25383.9,S5
08.01.2017,25569.6,S6
08.01.2017,25771.9,S7
08.01.2017,26007.9,S8
08.01.2017,27853.8,S9
08.01.2017,30086.8,S10
08.01.2017,31489.8,S11
08.01.2017,32037.1,S12
08.01.2017,32592.0,S13
08.01.2017,32503.7,S14
08.01.2017,32304.6,S15
08.01.2017,32376.5,S16
08.01.2017,33285.1,S17
08.01.2017,34783.9,S18
08.01.2017,34566.1,S19
08.01.2017,33727.1,S20
08.01.2017,32971.4,S21
08.01.2017,32332.8,S22
08.01.2017,30767.5,S23
09.01.2017,29023.3,S0
09.01.2017,27218.8,S1
09.01.2017,26086.1,S2
09.01.2017,25436.1,S3
09.01.2017,25279.3,S4
09.01.2017,25628.2,S5
09.01.2017,26860.0,S6
09.01.2017,29590.6,S7
09.01.2017,34310.7,S8
09.01.2017,38104.3,S9
09.01.2017,40111.3,S10
09.01.2017,41075.0,S11
09.01.2017,40080.5,S12
09.01.2017,40341.9,S13
09.01.2017,41320.2,S14
09.01.2017,40408.5,S15
09.01.2017,40007.6,S16
09.01.2017,39869.5,S17
09.01.2017,39339.5,S18
09.01.2017,38157.4,S19
09.01.2017,36894.0,S20
09.01.2017,36108.6,S21
09.01.2017,35519.6,S22
09.01.2017,33754.6,S23
10.01.2017,31751.7,S0
10.01.2017,29749.9,S1
10.01.2017,28491.2,S2
10.01.2017,27811.6,S3
10.01.2017,27687.4,S4
10.01.2017,27861.5,S5
10.01.2017,28934.8,S6
10.01.2017,31388.2,S7
10.01.2017,35291.0,S8
10.01.2017,38855.5,S9
10.01.2017,40814.7,S10
10.01.2017,41547.9,S11
10.01.2017,40556.8,S12
10.01.2017,40790.2,S13
10.01.2017,40989.4,S14
10.01.2017,40427.0,S15
10.01.2017,40275.4,S16
10.01.2017,39963.2,S17
10.01.2017,39364.1,S18
10.01.2017,37919.3,S19
10.01.2017,36738.5,S20
10.01.2017,35830.2,S21
10.01.2017,35216.3,S22
10.01.2017,33922.0,S23
11.01.2017,31120.0,S0
11.01.2017,29373.8,S1
11.01.2017,28271.8,S2
11.01.2017,27360.1,S3
11.01.2017,27115.4,S4
11.01.2017,27510.7,S5
11.01.2017,28620.8,S6
11.01.2017,31058.8,S7
11.01.2017,35126.2,S8
11.01.2017,38312.5,S9
11.01.2017,39732.9,S10
11.01.2017,40203.3,S11
11.01.2017,38755.1,S12
11.01.2017,38899.7,S13
11.01.2017,39064.3,S14
11.01.2017,38494.2,S15
11.01.2017,38295.3,S16
11.01.2017,39170.9,S17
11.01.2017,38905.2,S18
11.01.2017,37952.0,S19
11.01.2017,36882.7,S20
11.01.2017,35939.1,S21
11.01.2017,35473.0,S22
11.01.2017,33277.4,S23
12.01.2017,31549.6,S0
12.01.2017,29525.9,S1
12.01.2017,28337.9,S2
12.01.2017,27620.8,S3
12.01.2017,27367.7,S4
12.01.2017,27680.6,S5
12.01.2017,28936.5,S6
12.01.2017,31579.2,S7
12.01.2017,35797.0,S8
12.01.2017,38902.6,S9
12.01.2017,39907.6,S10
12.01.2017,40492.1,S11
12.01.2017,38976.1,S12
12.01.2017,39380.0,S13
12.01.2017,39535.6,S14
12.01.2017,39087.4,S15
12.01.2017,39020.5,S16
12.01.2017,39409.3,S17
12.01.2017,39103.2,S18
12.01.2017,38111.9,S19
12.01.2017,37185.3,S20
12.01.2017,36034.1,S21
12.01.2017,35350.0,S22
12.01.2017,34046.7,S23
13.01.2017,31553.3,S0
13.01.2017,29451.4,S1
13.01.2017,28380.6,S2
13.01.2017,27809.4,S3
13.01.2017,27529.1,S4
13.01.2017,27740.6,S5
13.01.2017,29119.9,S6
13.01.2017,31759.0,S7
13.01.2017,35873.4,S8
13.01.2017,39150.5,S9
13.01.2017,40297.3,S10
13.01.2017,40594.5,S11
13.01.2017,39014.6,S12
13.01.2017,37324.4,S13
13.01.2017,38204.2,S14
13.01.2017,37979.9,S15
13.01.2017,37963.1,S16
13.01.2017,38252.2,S17
13.01.2017,38610.0,S18
13.01.2017,37610.7,S19
13.01.2017,36542.7,S20
13.01.2017,35483.6,S21
13.01.2017,34965.6,S22
13.01.2017,33967.4,S23
14.01.2017,31733.7,S0
14.01.2017,29622.4,S1
14.01.2017,28370.6,S2
14.01.2017,27607.3,S3
14.01.2017,27285.7,S4
14.01.2017,27349.4,S5
14.01.2017,27870.2,S6
14.01.2017,29283.3,S7
14.01.2017,32444.0,S8
14.01.2017,35609.3,S9
14.01.2017,37218.5,S10
14.01.2017,38059.8,S11
14.01.2017,37222.6,S12
14.01.2017,37088.5,S13
14.01.2017,36411.8,S14
14.01.2017,35424.8,S15
14.01.2017,34836.4,S16
14.01.2017,35399.8,S17
14.01.2017,36576.7,S18
14.01.2017,35929.7,S19
14.01.2017,34664.9,S20
14.01.2017,33964.3,S21
14.01.2017,33441.6,S22
14.01.2017,32300.9,S23
15.01.2017,30295.1,S0
15.01.2017,28234.5,S1
15.01.2017,26789.9,S2
15.01.2017,25927.6,S3
15.01.2017,25634.9,S4
15.01.2017,25576.3,S5
15.01.2017,25630.8,S6
15.01.2017,26091.5,S7
15.01.2017,26121.9,S8
15.01.2017,28002.8,S9
15.01.2017,29889.1,S10
15.01.2017,31068.0,S11
15.01.2017,31378.9,S12
15.01.2017,31686.0,S13
15.01.2017,31651.9,S14
15.01.2017,31346.4,S15
15.01.2017,31533.3,S16
15.01.2017,32400.0,S17
15.01.2017,33917.8,S18
15.01.2017,33988.4,S19
15.01.2017,33302.7,S20
15.01.2017,32430.1,S21
15.01.2017,32267.8,S22
15.01.2017,30643.2,S23
16.01.2017,28833.7,S0
16.01.2017,27080.2,S1
16.01.2017,25963.3,S2
16.01.2017,25445.7,S3
16.01.2017,25266.9,S4
16.01.2017,25572.8,S5
16.01.2017,27059.6,S6
16.01.2017,30023.7,S7
16.01.2017,35320.4,S8
16.01.2017,38667.1,S9
16.01.2017,40123.7,S10
16.01.2017,40614.1,S11
16.01.2017,39340.3,S12
16.01.2017,40096.7,S13
16.01.2017,40266.5,S14
16.01.2017,39833.0,S15
16.01.2017,39834.6,S16
16.01.2017,39637.6,S17
16.01.2017,38795.5,S18
16.01.2017,37489.8,S19
16.01.2017,35790.1,S20
16.01.2017,35328.3,S21
16.01.2017,34677.1,S22
16.01.2017,33538.6,S23
17.01.2017,31163.7,S0
17.01.2017,29133.4,S1
17.01.2017,27928.3,S2
17.01.2017,27274.4,S3
17.01.2017,27219.5,S4
17.01.2017,27650.5,S5
17.01.2017,28388.2,S6
17.01.2017,31098.3,S7
17.01.2017,35533.3,S8
17.01.2017,38463.9,S9
17.01.2017,39598.7,S10
17.01.2017,39934.6,S11
17.01.2017,38655.4,S12
17.01.2017,39045.8,S13
17.01.2017,39208.1,S14
17.01.2017,38825.2,S15
17.01.2017,38823.3,S16
17.01.2017,38875.8,S17
17.01.2017,38596.1,S18
17.01.2017,37429.6,S19
17.01.2017,36434.8,S20
17.01.2017,35606.6,S21
17.01.2017,34849.0,S22
17.01.2017,33299.6,S23
18.01.2017,30968.8,S0
18.01.2017,29563.6,S1
18.01.2017,28007.4,S2
18.01.2017,27332.5,S3
18.01.2017,27216.2,S4
18.01.2017,27530.4,S5
18.01.2017,28466.3,S6
18.01.2017,31110.0,S7
18.01.2017,35566.3,S8
18.01.2017,38616.1,S9
18.01.2017,39306.3,S10
18.01.2017,39387.7,S11
18.01.2017,38035.4,S12
18.01.2017,38158.6,S13
18.01.2017,38255.8,S14
18.01.2017,37940.4,S15
18.01.2017,37965.0,S16
18.01.2017,38307.4,S17
18.01.2017,38161.8,S18
18.01.2017,37315.4,S19
18.01.2017,36373.2,S20
18.01.2017,35454.4,S21
18.01.2017,34749.3,S22
18.01.2017,33666.7,S23
19.01.2017,31293.6,S0
19.01.2017,29355.7,S1
19.01.2017,28035.5,S2
19.01.2017,27421.6,S3
19.01.2017,27282.7,S4
19.01.2017,27544.0,S5
19.01.2017,28632.1,S6
19.01.2017,31094.9,S7
19.01.2017,35728.8,S8
19.01.2017,38439.0,S9
19.01.2017,39474.8,S10
19.01.2017,39889.0,S11
19.01.2017,38112.1,S12
19.01.2017,38569.9,S13
19.01.2017,38863.8,S14
19.01.2017,38482.4,S15
19.01.2017,38418.5,S16
19.01.2017,38699.4,S17
19.01.2017,38539.0,S18
19.01.2017,37658.8,S19
19.01.2017,36532.1,S20
19.01.2017,35717.3,S21
19.01.2017,35099.5,S22
19.01.2017,33451.8,S23
20.01.2017,31641.7,S0
20.01.2017,29586.3,S1
20.01.2017,28251.2,S2
20.01.2017,27850.5,S3
20.01.2017,27496.9,S4
20.01.2017,27769.7,S5
20.01.2017,28944.9,S6
20.01.2017,31811.8,S7
20.01.2017,36140.5,S8
20.01.2017,39194.1,S9
20.01.2017,39973.6,S10
20.01.2017,40380.5,S11
20.01.2017,39095.0,S12
20.01.2017,37553.3,S13
20.01.2017,39030.9,S14
20.01.2017,38844.5,S15
20.01.2017,38739.7,S16
20.01.2017,38593.1,S17
20.01.2017,38550.1,S18
20.01.2017,37380.9,S19
20.01.2017,36199.8,S20
20.01.2017,35215.0,S21
20.01.2017,34813.8,S22
20.01.2017,33859.3,S23
21.01.2017,31391.7,S0
21.01.2017,29501.4,S1
21.01.2017,28169.1,S2
21.01.2017,27462.0,S3
21.01.2017,27001.4,S4
21.01.2017,27344.2,S5
21.01.2017,27866.5,S6
21.01.2017,29051.1,S7
21.01.2017,32240.9,S8
21.01.2017,35536.5,S9
21.01.2017,36882.0,S10
21.01.2017,37687.3,S11
21.01.2017,36691.9,S12
21.01.2017,36567.4,S13
21.01.2017,36014.7,S14
21.01.2017,35084.0,S15
21.01.2017,34790.6,S16
21.01.2017,34949.7,S17
21.01.2017,36275.3,S18
21.01.2017,35566.7,S19
21.01.2017,34929.6,S20
21.01.2017,34114.3,S21
21.01.2017,33481.4,S22
21.01.2017,32328.6,S23
22.01.2017,30392.9,S0
22.01.2017,28191.1,S1
22.01.2017,26849.5,S2
22.01.2017,26080.9,S3
22.01.2017,25689.8,S4
22.01.2017,25548.1,S5
22.01.2017,25675.0,S6
22.01.2017,25971.8,S7
22.01.2017,26065.1,S8
22.01.2017,27827.1,S9
22.01.2017,29418.9,S10
22.01.2017,30679.0,S11
22.01.2017,30606.7,S12
22.01.2017,30837.9,S13
22.01.2017,30582.5,S14
22.01.2017,30137.5,S15
22.01.2017,30331.2,S16
22.01.2017,31240.6,S17
22.01.2017,33120.6,S18
22.01.2017,33336.4,S19
22.01.2017,32746.0,S20
22.01.2017,31929.6,S21
22.01.2017,31800.3,S22
22.01.2017,30846.2,S23
23.01.2017,29098.4,S0
23.01.2017,27224.6,S1
23.01.2017,25971.0,S2
23.01.2017,25466.0,S3
23.01.2017,25467.3,S4
23.01.2017,25749.0,S5
23.01.2017,26604.1,S6
23.01.2017,29268.7,S7
23.01.2017,34780.2,S8
23.01.2017,38605.3,S9
23.01.2017,39699.2,S10
23.01.2017,40174.8,S11
23.01.2017,39084.6,S12
23.01.2017,39294.0,S13
23.01.2017,39481.9,S14
23.01.2017,38723.9,S15
23.01.2017,38452.8,S16
23.01.2017,38615.5,S17
23.01.2017,38748.7,S18
23.01.2017,37865.7,S19
23.01.2017,36564.9,S20
23.01.2017,35811.7,S21
23.01.2017,35343.3,S22
23.01.2017,33680.1,S23
24.01.2017,32326.1,S0
24.01.2017,29743.6,S1
24.01.2017,28588.8,S2
24.01.2017,27829.8,S3
24.01.2017,27786.3,S4
24.01.2017,27744.7,S5
24.01.2017,28720.1,S6
24.01.2017,30923.9,S7
24.01.2017,35387.4,S8
24.01.2017,38725.4,S9
24.01.2017,40020.5,S10
24.01.2017,40908.0,S11
24.01.2017,39600.5,S12
24.01.2017,39927.3,S13
24.01.2017,40277.6,S14
24.01.2017,39901.8,S15
24.01.2017,39515.8,S16
24.01.2017,39414.9,S17
24.01.2017,38991.0,S18
24.01.2017,37981.4,S19
24.01.2017,36843.4,S20
24.01.2017,35827.4,S21
24.01.2017,35173.8,S22
24.01.2017,33486.6,S23
25.01.2017,31830.6,S0
25.01.2017,29821.4,S1
25.01.2017,28562.4,S2
25.01.2017,27937.6,S3
25.01.2017,27721.7,S4
25.01.2017,27815.8,S5
25.01.2017,28713.4,S6
25.01.2017,30739.7,S7
25.01.2017,35392.5,S8
25.01.2017,39260.4,S9
25.01.2017,40551.8,S10
25.01.2017,41255.0,S11
25.01.2017,40472.7,S12
25.01.2017,40927.7,S13
25.01.2017,41117.9,S14
25.01.2017,40570.4,S15
25.01.2017,40367.8,S16
25.01.2017,39830.8,S17
25.01.2017,39128.6,S18
25.01.2017,38094.4,S19
25.01.2017,37137.2,S20
25.01.2017,36084.6,S21
25.01.2017,35502.0,S22
25.01.2017,34193.7,S23
26.01.2017,32225.4,S0
26.01.2017,30276.3,S1
26.01.2017,28789.7,S2
26.01.2017,28137.0,S3
26.01.2017,27880.7,S4
26.01.2017,28205.2,S5
26.01.2017,28927.9,S6
26.01.2017,30799.0,S7
26.01.2017,35506.7,S8
26.01.2017,39020.0,S9
26.01.2017,40606.1,S10
26.01.2017,41679.2,S11
26.01.2017,40770.0,S12
26.01.2017,41307.4,S13
26.01.2017,41571.9,S14
26.01.2017,40824.9,S15
26.01.2017,40868.4,S16
26.01.2017,40391.6,S17
26.01.2017,39556.2,S18
26.01.2017,38630.1,S19
26.01.2017,37391.4,S20
26.01.2017,36327.0,S21
26.01.2017,36024.1,S22
26.01.2017,34708.5,S23
27.01.2017,32379.4,S0
27.01.2017,30497.5,S1
27.01.2017,28971.2,S2
27.01.2017,28151.5,S3
27.01.2017,28045.3,S4
27.01.2017,28177.0,S5
27.01.2017,29101.5,S6
27.01.2017,31005.3,S7
27.01.2017,35593.3,S8
27.01.2017,39426.0,S9
27.01.2017,41050.9,S10
27.01.2017,41957.2,S11
27.01.2017,41239.1,S12
27.01.2017,39873.8,S13
27.01.2017,40984.8,S14
27.01.2017,40538.4,S15
27.01.2017,40311.1,S16
27.01.2017,39948.1,S17
27.01.2017,39485.3,S18
27.01.2017,38513.6,S19
27.01.2017,37095.0,S20
27.01.2017,35820.1,S21
27.01.2017,35416.1,S22
27.01.2017,34432.0,S23
28.01.2017,32417.6,S0
28.01.2017,30166.6,S1
28.01.2017,28825.2,S2
28.01.2017,27896.1,S3
28.01.2017,27532.7,S4
28.01.2017,27905.4,S5
28.01.2017,27974.8,S6
28.01.2017,29034.1,S7
28.01.2017,32175.9,S8
28.01.2017,35750.8,S9
28.01.2017,37642.3,S10
28.01.2017,38460.0,S11
28.01.2017,38153.8,S12
28.01.2017,38094.0,S13
28.01.2017,37622.7,S14
28.01.2017,37086.4,S15
28.01.2017,36249.3,S16
28.01.2017,36115.6,S17
28.01.2017,36997.1,S18
28.01.2017,36618.1,S19
28.01.2017,35442.7,S20
28.01.2017,34760.3,S21
28.01.2017,34282.7,S22
28.01.2017,33245.2,S23
29.01.2017,31079.9,S0
29.01.2017,29139.8,S1
29.01.2017,27562.7,S2
29.01.2017,26491.8,S3
29.01.2017,26065.1,S4
29.01.2017,26058.2,S5
29.01.2017,26156.3,S6
29.01.2017,26256.1,S7
29.01.2017,26532.6,S8
29.01.2017,28229.4,S9
29.01.2017,29694.1,S10
29.01.2017,30978.0,S11
29.01.2017,31280.9,S12
29.01.2017,31416.3,S13
29.01.2017,30834.4,S14
29.01.2017,30779.3,S15
29.01.2017,30870.1,S16
29.01.2017,31415.4,S17
29.01.2017,33397.0,S18
29.01.2017,33810.5,S19
29.01.2017,33031.1,S20
29.01.2017,32429.9,S21
29.01.2017,32457.5,S22
29.01.2017,31409.5,S23
30.01.2017,29926.4,S0
30.01.2017,27966.9,S1
30.01.2017,26604.1,S2
30.01.2017,26003.8,S3
30.01.2017,25688.8,S4
30.01.2017,25956.1,S5
30.01.2017,27040.4,S6
30.01.2017,29530.1,S7
30.01.2017,34951.9,S8
30.01.2017,38894.3,S9
30.01.2017,40200.6,S10
30.01.2017,41836.4,S11
30.01.2017,41088.2,S12
30.01.2017,41360.7,S13
30.01.2017,41258.4,S14
30.01.2017,40915.9,S15
30.01.2017,40504.4,S16
30.01.2017,39883.2,S17
30.01.2017,38840.9,S18
30.01.2017,38123.9,S19
30.01.2017,37136.4,S20
30.01.2017,36095.1,S21
30.01.2017,35723.5,S22
30.01.2017,34343.8,S23
31.01.2017,32319.2,S0
31.01.2017,30407.2,S1
31.01.2017,28902.7,S2
31.01.2017,28267.3,S3
31.01.2017,27973.1,S4
31.01.2017,28183.3,S5
31.01.2017,29070.8,S6
31.01.2017,31072.2,S7
31.01.2017,35792.3,S8
31.01.2017,39415.6,S9
31.01.2017,40929.6,S10
31.01.2017,41658.8,S11
31.01.2017,40634.4,S12
31.01.2017,40647.4,S13
31.01.2017,40519.0,S14
31.01.2017,40043.3,S15
31.01.2017,39836.5,S16
31.01.2017,39357.2,S17
31.01.2017,39391.0,S18
31.01.2017,38622.6,S19
31.01.2017,37603.3,S20
31.01.2017,36673.6,S21
31.01.2017,36288.6,S22
31.01.2017,34946.9,S23
01.02.2017,32785.1,S0
01.02.2017,30561.4,S1
01.02.2017,29300.9,S2
01.02.2017,28484.6,S3
01.02.2017,28071.3,S4
01.02.2017,28229.3,S5
01.02.2017,29108.8,S6
01.02.2017,31175.7,S7
01.02.2017,35801.5,S8
01.02.2017,39355.2,S9
01.02.2017,40831.5,S10
01.02.2017,41650.2,S11
01.02.2017,40420.8,S12
01.02.2017,40582.8,S13
01.02.2017,40595.8,S14
01.02.2017,39862.3,S15
01.02.2017,39086.1,S16
01.02.2017,39046.4,S17
01.02.2017,38942.7,S18
01.02.2017,38336.1,S19
01.02.2017,37327.4,S20
01.02.2017,36184.7,S21
01.02.2017,35411.6,S22
01.02.2017,34494.4,S23
02.02.2017,32491.9,S0
02.02.2017,30617.0,S1
02.02.2017,29177.4,S2
02.02.2017,28310.1,S3
02.02.2017,28057.0,S4
02.02.2017,28485.5,S5
02.02.2017,29303.2,S6
02.02.2017,31205.5,S7
02.02.2017,35904.7,S8
02.02.2017,39470.9,S9
02.02.2017,40725.0,S10
02.02.2017,41142.6,S11
02.02.2017,39779.6,S12
02.02.2017,39618.7,S13
02.02.2017,39492.9,S14
02.02.2017,39095.7,S15
02.02.2017,38653.9,S16
02.02.2017,38319.0,S17
02.02.2017,38624.2,S18
02.02.2017,38284.9,S19
02.02.2017,37276.6,S20
02.02.2017,36242.0,S21
02.02.2017,35995.3,S22
02.02.2017,34823.8,S23
03.02.2017,32213.7,S0
03.02.2017,30077.9,S1
03.02.2017,28873.0,S2
03.02.2017,28158.3,S3
03.02.2017,27922.5,S4
03.02.2017,28010.7,S5
03.02.2017,28935.8,S6
03.02.2017,30853.0,S7
03.02.2017,35450.5,S8
03.02.2017,38934.3,S9
03.02.2017,40082.2,S10
03.02.2017,40509.6,S11
03.02.2017,39372.0,S12
03.02.2017,37750.2,S13
03.02.2017,38782.1,S14
03.02.2017,38330.3,S15
03.02.2017,38160.8,S16
03.02.2017,37628.2,S17
03.02.2017,37723.3,S18
03.02.2017,37212.8,S19
03.02.2017,36313.7,S20
03.02.2017,35365.1,S21
03.02.2017,35147.1,S22
03.02.2017,34197.8,S23
04.02.2017,32324.1,S0
04.02.2017,30018.9,S1
04.02.2017,28584.0,S2
04.02.2017,27642.4,S3
04.02.2017,27434.2,S4
04.02.2017,27724.3,S5
04.02.2017,28111.2,S6
04.02.2017,29102.9,S7
04.02.2017,32169.5,S8
04.02.2017,35358.7,S9
04.02.2017,36941.9,S10
04.02.2017,37932.8,S11
04.02.2017,36950.6,S12
04.02.2017,36872.5,S13
04.02.2017,36150.4,S14
04.02.2017,35551.0,S15
04.02.2017,34868.5,S16
04.02.2017,34699.3,S17
04.02.2017,35593.7,S18
04.02.2017,35540.3,S19
04.02.2017,34691.3,S20
04.02.2017,33706.6,S21
04.02.2017,33314.3,S22
04.02.2017,32197.4,S23
05.02.2017,30363.0,S0
05.02.2017,28445.1,S1
05.02.2017,26853.7,S2
05.02.2017,26054.9,S3
